,element_id,coordinates,text,type,metadata
166,926a92089a0573c0e3bd8ac10d8e1ea8,,"Interested party contributions include funds contributed by the property seller, builder, real estate agent/broker",NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarText5725.txt'}
167,71ccea82b01d3bf04c885b55bbac24e5,,"mortgage lender, or their affiliates, or any other party with an interest in the real estate transaction. Interested",UncategorizedText,{'filename': 'Flagstar/FlagstarText/FlagstarText5725.txt'}
168,97208dac2ce3cbe00cb4c59769abc420,,"party contributions may only be used for closing costs and prepaid expenses, and may never be applied to any",NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarText5725.txt'}
169,731bd8c51f8cd4ff49db411aec60f9fc,,portion of the down payment,Title,{'filename': 'Flagstar/FlagstarText/FlagstarText5725.txt'}
170,869aad1828f6a660424cb8d6390e5628,,CLTV/HCLTV IPC Allowance,Title,{'filename': 'Flagstar/FlagstarText/FlagstarText5725.txt'}
171,9de663b70ac6d6bfdba1f13b9abb8962,,> 80% 3%,UncategorizedText,{'filename': 'Flagstar/FlagstarText/FlagstarText5725.txt'}
172,91c4ef42f7fbdfbe666b76b6bba8605e,,< 80% 6%,UncategorizedText,{'filename': 'Flagstar/FlagstarText/FlagstarText5725.txt'}
173,7447f96f1b4bba29a8c8a25835f1d7c4,,TAX AND INSURANCE ESCROW,Title,{'filename': 'Flagstar/FlagstarText/FlagstarText5725.txt'}
174,135b824c903700186f36c35481e3e59c,,Refer to Non Agency Underwriting Guidelines guides for calculation method for qualifying taxes,NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarText5725.txt'}
175,b43665dcadbc421604a29a1e44a13031,,DRAWS/FEES,Title,{'filename': 'Flagstar/FlagstarText/FlagstarText5725.txt'}
176,d7155e2bf29e5cfa27c2d56254822685,,Refer to the Construction & Renovation Lending for fee requirements,Title,{'filename': 'Flagstar/FlagstarText/FlagstarText5725.txt'}
177,df02e091eda36a8a783caaf270a20cd4,,CONSTRUCTION GUIDES,Title,{'filename': 'Flagstar/FlagstarText/FlagstarText5725.txt'}
178,b737eb88ad68f3c9a6eef4f94a96866e,,Refer to Construction & Renovation Lending for information about the construction lending process. Executed,NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarText5725.txt'}
179,92729d1a06cfe54ff158ded3e52dce51,,borrower acknowledgement must be in the loan file. The construction guide and supporting documentation can,NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarText5725.txt'}
180,11208b045d42025ad027c5eea3f5f975,,be under Construction Forms in the Seller’s Guide,NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarText5725.txt'}
181,302d94bf4f9fc73effd5612bd35ac4c6,,Borrower and contractor must also be supplied with the appropriate State Statutory Form package and State,NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarText5725.txt'}
182,b070f3ed110223c53c77d43ec07bd10a,,Draw Requirement Letter. These can be found under Construction Forms in the Seller’s Guide,NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarText5725.txt'}
183,dac4baeb7ac8477042992bd1f95a129e,,V. Product Descriptions 4 of 10 Document #5725,Title,{'filename': 'Flagstar/FlagstarText/FlagstarText5725.txt'}
184,029a5f83d36381dfb1d6cc3dc28cab7b,,Return to Top 01/27/2023,NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarText5725.txt'}
185,e18502826f98aec1196fb14e3a9e5065,,NEW PAGE,Title,{'filename': 'Flagstar/FlagstarText/FlagstarText5725.txt'}
186,437c9bd9d4f957dc4dc743c40db83112,,Jumbo One Close Construction ARM,Title,{'filename': 'Flagstar/FlagstarText/FlagstarText5725.txt'}
187,9f6cf8f73358afcbd4a160efeee20454,,INSURANCE,Title,{'filename': 'Flagstar/FlagstarText/FlagstarText5725.txt'}
188,856fa3619a969423e18cd9b898cc3320,,"See Hazard Insurance Requirements, Doc. #4602 for insurance requirements during construction",NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarText5725.txt'}
189,79eb8c22520d656344558ac2d75a8068,,FILE SUBMISSION,Title,{'filename': 'Flagstar/FlagstarText/FlagstarText5725.txt'}
190,bd8d0ae1880827fe94ac1a35ecf73d01,,BUILDER/PROJECT PACKAGE,Title,{'filename': 'Flagstar/FlagstarText/FlagstarText5725.txt'}
191,bc29c558f1f9191d0adcec21d15e684c,,Builder and project packages must be submitted to Granite Loan Management for review,NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarText5725.txt'}
192,8a9c067d36b50c701a8dbe00301682ac,,Builder/project packages must be submitted to,NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarText5725.txt'}
193,a527adb340e7f8b47c04083828a5de8e,,"Granite Loan Management, LLC",Title,{'filename': 'Flagstar/FlagstarText/FlagstarText5725.txt'}
194,c665cfc4226a36609239b0efc1c7e04d,,"10770 Briarwood Ave., Suite 280",Title,{'filename': 'Flagstar/FlagstarText/FlagstarText5725.txt'}
195,f251f444c478ecb434299d5f14f74f61,,"Centennial, CO 80112",Address,{'filename': 'Flagstar/FlagstarText/FlagstarText5725.txt'}
196,86ca4e22d4e1a9414f46ee8eb277392c,,Phone: (866) 380 9657,UncategorizedText,{'filename': 'Flagstar/FlagstarText/FlagstarText5725.txt'}
197,691dcd9f5fe741d9a97e2192f2e0cf17,,Fax: (800) 919 8912,UncategorizedText,{'filename': 'Flagstar/FlagstarText/FlagstarText5725.txt'}
198,3bcd3b8a9b2c420726ad4130e9520252,,Email: projects@graniteriskmanagement.com,NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarText5725.txt'}
199,6bc8d8e74ed2604f8d00c39abf6a8e43,,CREDIT PACKAGE,Title,{'filename': 'Flagstar/FlagstarText/FlagstarText5725.txt'}
200,0620a1b117aa11f557beffbe566e0343,,Credit packages must be submitted to Underwriting through paperless loan submission and must include,NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarText5725.txt'}
201,0e0749ebfa8754fc2d71f9cade9863e2,,the executed Construction Guide Acknowledgement,Title,{'filename': 'Flagstar/FlagstarText/FlagstarText5725.txt'}
202,d067cb7477c3cac827b0546ff841bbe5,,APPRAISAL,Title,{'filename': 'Flagstar/FlagstarText/FlagstarText5725.txt'}
203,aac553acc8d79e8a91de5d7e0dc81417,,All appraisals must be ordered through the Flagstar TPO website from an approved Appraisal Management,NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarText5725.txt'}
204,551fe5d6a5021e2ccf121ffac21d62ef,,Company even if the customer has AIR Compliant status,NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarText5725.txt'}
205,cad79712323e942c384b8bdbe32e4298,,Loan Amount Appraisal Requirement at Loan Origination,Title,{'filename': 'Flagstar/FlagstarText/FlagstarText5725.txt'}
206,72ca8026d0253fbe5642af0986f84e3c,,"Up to $2,000,000 One Full Appraisal",Title,{'filename': 'Flagstar/FlagstarText/FlagstarText5725.txt'}
207,5c698155f697df33d13110e0c124a9aa,,"Greater than $2,000,000 Two Full Appraisals",Title,{'filename': 'Flagstar/FlagstarText/FlagstarText5725.txt'}
208,dfc21ae92d059f2cc766c8bc8aae8b96,,"All loans require Certificate of Completion from the original appraiser(s) (1004 D/442), including interior and",NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarText5725.txt'}
209,c967d62e15e3e70a56b7aaf66eb3f2ab,,exterior photos of the finished property. An update of value is not required,NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarText5725.txt'}
210,377e6e3e019efdfdd3452008bc630542,,UNDERWRITING,Title,{'filename': 'Flagstar/FlagstarText/FlagstarText5725.txt'}
211,b065b3512ce5f79cba46811de1408697,,See below for product specific criteria. All additional guidelines not addressed below must meet the parameters,NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarText5725.txt'}
212,260acffca74a946778c0a40c87adcb72,,documented in the Non Agency Underwriting Guidelines. Product specific criteria may vary from the guidelines,NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarText5725.txt'}
213,74b6badd2979b97cc95c50aeef3e0cd6,,only as indicated below,NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarText5725.txt'}
214,68f0bcc1c95c6219fa0eb431ecaf60c8,,All loans must be originated through a table funded TPO transaction,NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarText5725.txt'}
215,acc631b3dc78482e5aa3f6f8ec177dd1,,All loans are underwritten by Flagstar,ListItem,{'filename': 'Flagstar/FlagstarText/FlagstarText5725.txt'}
216,4beb681defa468b5bc1dc2b92b7543f9,,Underwriting will review the contract to confirm the loan structure (construction period and related,ListItem,{'filename': 'Flagstar/FlagstarText/FlagstarText5725.txt'}
217,2ac3efee576858d1e7c882709b15790c,,pricing) is supported by the contract or project size,NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarText5725.txt'}
218,d1e8c2dc6967686ba364861926f2cbed,,Fourth party transactions are not eligible,ListItem,{'filename': 'Flagstar/FlagstarText/FlagstarText5725.txt'}
219,96f22eef17f64d974bad014ff89cf029,,"Project/builder will be reviewed by Granite Loan Management, LLC",ListItem,{'filename': 'Flagstar/FlagstarText/FlagstarText5725.txt'}
220,808fe3bf25964ef51f5b548791ca6521,,Cost to construct must be documented by fully executed “arm’s length” third party builder contract,ListItem,{'filename': 'Flagstar/FlagstarText/FlagstarText5725.txt'}
221,1406c6b941a012fb500bb566fef24545,,The LTV ratio will be calculated as follows,ListItem,{'filename': 'Flagstar/FlagstarText/FlagstarText5725.txt'}
222,405ade18e387349d6ab9bcfed80c474e,,Construction purpose type (borrower not owner of record of lot),Title,{'filename': 'Flagstar/FlagstarText/FlagstarText5725.txt'}
223,65c74c15a686187bb6bbf9958f494fc6,,o,UncategorizedText,{'filename': 'Flagstar/FlagstarText/FlagstarText5725.txt'}
224,2d4255b3a03854171340303fb418faf6,, Divide loan amount by the lesser of the total acquisition cost (sum of the cost of,UncategorizedText,{'filename': 'Flagstar/FlagstarText/FlagstarText5725.txt'}
225,6c8010f27537a98a210f01736f85fe93,,construction plus the purchase price of the lot) or the as completed appraised value of,NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarText5725.txt'}
226,8970c7bfeeb32a5caf5de716f2eda445,,the property (lot and improvements),Title,{'filename': 'Flagstar/FlagstarText/FlagstarText5725.txt'}
227,179c73adebf7a9d37c06f4138e97912e,,V. Product Descriptions 5 of 10 Document #5725,Title,{'filename': 'Flagstar/FlagstarText/FlagstarText5725.txt'}
228,029a5f83d36381dfb1d6cc3dc28cab7b,,Return to Top 01/27/2023,NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarText5725.txt'}
229,e18502826f98aec1196fb14e3a9e5065,,NEW PAGE,Title,{'filename': 'Flagstar/FlagstarText/FlagstarText5725.txt'}
230,437c9bd9d4f957dc4dc743c40db83112,,Jumbo One Close Construction ARM,Title,{'filename': 'Flagstar/FlagstarText/FlagstarText5725.txt'}
231,ce3f8a8840eb8efbb08909596b7442cb,,Construction to Perm purpose type (borrower is owner of record),NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarText5725.txt'}
232,65c74c15a686187bb6bbf9958f494fc6,,o,UncategorizedText,{'filename': 'Flagstar/FlagstarText/FlagstarText5725.txt'}
233,a5c6f93aac8b48a2e581fc6ad06f4012,, Divide loan amount by the as completed appraised value of the property (lot and,NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarText5725.txt'}
234,b945205438df2c7a4432027473106ef9,,improvements),Title,{'filename': 'Flagstar/FlagstarText/FlagstarText5725.txt'}
235,8ecf9362f57ef3391531b32513bd8496,,"All payments made by the borrower directly to builder, or purchases of materials outside of the",NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarText5725.txt'}
236,65c74c15a686187bb6bbf9958f494fc6,,o,UncategorizedText,{'filename': 'Flagstar/FlagstarText/FlagstarText5725.txt'}
237,b7f50c1148254654dfae5586fa781537,,"builder’s contract, will not be considered in the total acquisition cost calculation",NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarText5725.txt'}
238,6fe7f1d66a2ab3c38b1b2f1cef2ea339,,"If the lot was acquired within 120 days of loan application, acquisition funds must be documented",ListItem,{'filename': 'Flagstar/FlagstarText/FlagstarText5725.txt'}
239,73544cf841e1b68eb00804232cfd35d5,,Sweat equity will not be accepted,ListItem,{'filename': 'Flagstar/FlagstarText/FlagstarText5725.txt'}
240,28cdc9be03876efe7aeb0c60667f028a,,"$2,000 or 2% cash back to borrower is not eligible on this program",ListItem,{'filename': 'Flagstar/FlagstarText/FlagstarText5725.txt'}
241,f9e0b11a2a12703b1d09484896b58212,,Interest Reserve Accounts to pay interest during the Construction Period are not eligible. Borrower,ListItem,{'filename': 'Flagstar/FlagstarText/FlagstarText5725.txt'}
242,e374ffc5cf168c755c7fb7f95bcf6fc3,,must make an interest only payment during the construction period,NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarText5725.txt'}
243,92025c91d533510a0091178f59a7e5f8,,RESERVES,Title,{'filename': 'Flagstar/FlagstarText/FlagstarText5725.txt'}
244,93e02c56f485c8343263499b3336f589,,Occupancy Loan Amount Required Reserves 1,Title,{'filename': 'Flagstar/FlagstarText/FlagstarText5725.txt'}
245,fdceda47380500daca06ef6f7941abd7,,"Up to $1,000,000 9 months, verified PITI",NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarText5725.txt'}
246,fdaba319eb81abfa6379b122fbc77d5c,,"Primary Residence $1,000,001 $1,500,000 21 months, verified PITI",NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarText5725.txt'}
247,eacfa3c8f2e5c8807bbc1d14a68e143b,,"$1,500,001 program maximum 27 months, verified PITI",NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarText5725.txt'}
248,94729784f62e13e420e78696ae2b636d,,"Up to $1,000,000 15 months, verified PITI",NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarText5725.txt'}
249,f4ffcad6bd21f5a8bdfeee4e70a969e4,,"Second Home $1,000,001 $1,500,000 21 months, verified PITI",NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarText5725.txt'}
250,eacfa3c8f2e5c8807bbc1d14a68e143b,,"$1,500,001 program maximum 27 months, verified PITI",NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarText5725.txt'}
251,66ad68cc19c34c3d7231b064ec782348,,"1. When borrowers have financed properties in addition to the subject property, an additional 6 months PITI reserves are required for each property",NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarText5725.txt'}
252,a91eaa5b6b5e7e4531c57ff9e8f8ee79,,CONTINGENCY RESERVES,Title,{'filename': 'Flagstar/FlagstarText/FlagstarText5725.txt'}
253,46b6139cbda17fad099f23b0abf78adf,,NEW CONSTRUCTION: All new construction properties require 5% contingency funds based on the,ListItem,{'filename': 'Flagstar/FlagstarText/FlagstarText5725.txt'}
254,23874a7cd2960b65d84d66f0ed6ca3d3,,"total cost of improvements, excluding the cost/value of the land. The contingency may only be waived if",NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarText5725.txt'}
255,3f1b4453fd1580a7231899d9f9c7bd1b,,the borrower can document 10% additional reserves after the down payment,NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarText5725.txt'}
256,c8050adae51ebd6d3f65d5326a44f6e5,,RENOVATION: All renovation loans require a contingency reserve equal to at least 10% of the cost of,ListItem,{'filename': 'Flagstar/FlagstarText/FlagstarText5725.txt'}
257,b4d44752f22b720f9384c2b9bef9227a,,renovations and must be included in the cost breakdown,NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarText5725.txt'}
258,49869b717183452abbc5ff2af706b791,,MORTGAGE INSURANCE,Title,{'filename': 'Flagstar/FlagstarText/FlagstarText5725.txt'}
259,5fe2851c6d173f8dbda8ae27ebe53305,,Not required,NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarText5725.txt'}
260,c0f105e27903037c656e3b30a98ef1b2,,FLOOD INSURANCE,Title,{'filename': 'Flagstar/FlagstarText/FlagstarText5725.txt'}
261,35db91266b1e7581fb35b2bdaa572bd0,,A flood policy is required for any loan in a flood zone,NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarText5725.txt'}
262,aa77562d6d0173fb8fe701063e261c31,,The full policy must be issued prior to building vertically,ListItem,{'filename': 'Flagstar/FlagstarText/FlagstarText5725.txt'}
263,f475f83bec83e56111c00840780b412b,,This may take up to 30 days for the agent to provide,ListItem,{'filename': 'Flagstar/FlagstarText/FlagstarText5725.txt'}
264,0b14d75defcb753505fa058516f0408f,,No exceptions will be issued,ListItem,{'filename': 'Flagstar/FlagstarText/FlagstarText5725.txt'}
265,94186f4d3083ff1f80c38978a394370f,,TITLE INSURANCE,Title,{'filename': 'Flagstar/FlagstarText/FlagstarText5725.txt'}
266,ecf77a8b3699bd0b77d9314880f1d6c5,,Long form title insurance must be obtained for all construction loans; short form title policies are not acceptable,NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarText5725.txt'}
267,285fd23980cf77424276e082985993e7,,Title updates are required at the time of each draw. Ensure when you request your title quote that the title,NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarText5725.txt'}
268,807dc0bba1f9ae27de3f218ae24eea67,,"company understands the quote is for a construction loan. Long form title is required, and the title quote must",NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarText5725.txt'}
269,d20503d28bd812a863c7e9abc1527312,,include the cost of endorsements required with each draw,NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarText5725.txt'}
270,2c63620975cd6b2b7ccc7ae625b6b068,,"For properties located in Illinois, all title commitments, updates and final policies must be provided by",NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarText5725.txt'}
271,10800147ca663f04601f956856794388,,V. Product Descriptions 6 of 10 Document #5725,Title,{'filename': 'Flagstar/FlagstarText/FlagstarText5725.txt'}
272,029a5f83d36381dfb1d6cc3dc28cab7b,,Return to Top 01/27/2023,NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarText5725.txt'}
273,e18502826f98aec1196fb14e3a9e5065,,NEW PAGE,Title,{'filename': 'Flagstar/FlagstarText/FlagstarText5725.txt'}
274,437c9bd9d4f957dc4dc743c40db83112,,Jumbo One Close Construction ARM,Title,{'filename': 'Flagstar/FlagstarText/FlagstarText5725.txt'}
275,89a082e147bbfa5e936adbcbf487abbd,,First American Title • Chicago Title,ListItem,{'filename': 'Flagstar/FlagstarText/FlagstarText5725.txt'}
276,881cf644752237e0eaf1752659e0c2b5,,Fidelity National Title • Attorneys Title Guaranty,ListItem,{'filename': 'Flagstar/FlagstarText/FlagstarText5725.txt'}
277,d31539641dd24579cfe84e17d16148cd,,For a smoother draw process with your construction loans you may wish to use one of these companies in all,NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarText5725.txt'}
278,03aed9b9c4f81d5d9ee6e69a8cdbfa64,,eligible states,Title,{'filename': 'Flagstar/FlagstarText/FlagstarText5725.txt'}
279,3dc53e805f78d00e0e880a95340032e4,,EXTENSIONS OF CONSTRUCTION PERIOD,Title,{'filename': 'Flagstar/FlagstarText/FlagstarText5725.txt'}
280,4d5334b0be0dc77e6af859406c86414f,,"Extensions may be granted, pursuant to a change order, if Lender reasonably believes work will not be done",NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarText5725.txt'}
